TAU(MFT),wind,sst,airT,Pressure,WaveL,WaveH,TAU(obs)
0.443798125,10.1348,3,1.8801,1020.3099,9.8,4.3901,0.2996
0.386033177,9.2909,3,1.8773,1020.3114,9.8,4.3886,0.3885
0.346204191,8.6946,2.9957,1.6915,1020.4128,9.8384,4.2957,0.3827
0.382169306,9.231,2.9929,1.6858,1020.4213,9.8639,4.2929,0.3641
0.396452367,9.4418,2.9886,1.6773,1020.4341,9.9023,4.2886,0.3879
0.315403789,8.2271,2.9113,1.5226,1020.8357,10.5983,4.1887,0.2617
0.213964179,6.6334,3,1.6986,1021.9,9.8056,4.0972,0.2944
0.266791224,7.4783,3,1.6957,1021.9,9.817,4.0915,0.2804
0.28608945,7.7785,3,1.6915,1021.9,9.8341,4.083,0.3265
0.284437031,7.7529,3,1.6901,1021.9,9.8398,4.0801,0.2475
0.244701475,7.128,3,1.6014,1021.8929,10.2,3.8943,0.2366
0.210670367,6.5774,3,1.6057,1021.8716,10.2,3.8773,0.2515
0.218222484,6.7014,3,1.6071,1021.8645,10.2,3.8716,0.2801
0.198988199,6.3832,3,1.6085,1021.8574,10.2,3.8659,0.2261
0.211897179,6.5977,3,1.6099,1021.8503,10.2,3.8602,0.2533
0.230738655,6.9046,3,1.6128,1021.8361,10.2,3.8488,0.2495
0.237926617,7.0217,3,1.6999,1021.4004,10.2,3.5003,0.2214
0.212653667,6.6118,3,1.6958,1021.3874,10.2377,3.5084,0.2573
0.243233711,7.1063,3,1.6915,1021.3746,10.2761,3.5169,0.2115
0.180485934,6.0678,2.9986,1.6028,1021.1098,11.1,3.6958,0.2114
0.178652868,6.0362,2.9943,1.6113,1021.1397,11.1,3.683,0.2012
0.217825472,6.6955,2.9872,1.6256,1021.1895,11.1,3.6616,0.2296
0.190053359,6.2379,2.9,1.8,1021.7659,11.1,3.4085,0.2105
0.160039648,5.7104,2.9,1.8,1021.7204,11.1,3.4199,0.2048
0.171032101,5.9079,2.9,1.8,1021.0006,11.1,3.5998,0.2129
0.21947135,6.7274,2.9,1.8028,1021.0083,11.0641,3.6,0.2758
0.207686752,6.5339,2.9,1.8085,1021.0254,10.99,3.6,0.196
0.251253188,7.2393,2.9,1.9,1021.2999,9.8002,3.6,0.2549
0.211461231,6.5979,2.9,1.8957,1021.2235,9.8553,3.5915,0.3185
0.2178085,6.702,2.9,1.8943,1021.1979,9.8737,3.5887,0.292
0.203556687,6.4669,2.9,1.8901,1021.1211,9.9292,3.5801,0.2136
0.251898736,7.2493,2.9,1.8886,1021.0955,9.9477,3.5773,0.1926
0.352734983,8.7959,2.9,1.8085,1019.4659,11.0659,3.3915,0.2909
0.320439726,8.3087,2.9,1.8099,1019.4602,11.0602,3.3901,0.2785
0.278695345,7.6677,2.9,1.8114,1019.4545,11.0545,3.3886,0.3556
0.355794758,8.8432,2.9,1.9042,1019.0497,10.6791,3.3,0.3196
0.315173864,8.2302,2.9,1.907,1019.0156,10.6648,3.3,0.3263
0.385587245,9.2862,2.9,1.9085,1018.9985,10.6577,3.3,0.3273
0.3896752,9.3466,2.9,1.9113,1018.9643,10.6435,3.3,0.3383
0.335995346,8.5473,2.9,2,1017.9002,10.2001,3.3,0.3272
0.387069315,9.3095,2.9,2.0042,1017.8691,10.2197,3.2986,0.2776
0.334293962,8.5219,2.9,2.017,1017.7752,10.2794,3.2943,0.2816
0.395947844,9.4408,2.9,2.0341,1017.65,10.3591,3.2886,0.2542
0.396082968,9.4468,2.9,2.3114,1015.6517,11.5602,3.2114,0.3611
0.402195424,9.5369,2.9,2.3341,1015.5551,11.4806,3.2341,0.2952
0.390036881,9.3582,2.9,2.3398,1015.5309,11.4608,3.2398,0.3588
0.397057325,9.4617,2.9,2.3512,1015.4826,11.421,3.2512,0.3569
0.396844387,9.4636,2.9,2.6997,1014.0014,10.2011,3.5997,0.324
0.341801256,8.6459,2.9,2.7013,1013.9571,10.2188,3.5946,0.3012
0.345388651,8.6999,2.9,2.7099,1013.6838,10.3383,3.5605,0.3251
0.307525337,8.127,2.9,2.7113,1013.6382,10.3583,3.5548,0.3719
0.453438312,10.2871,2.8986,2.8014,1010.7817,11.6084,3.1972,0.337
0.47199437,10.5527,2.8972,2.8028,1010.7632,11.617,3.1943,0.4501
0.428003967,9.9202,2.8886,2.8114,1010.6523,11.6682,3.1773,0.4297
0.455737352,10.3204,2.8872,2.8128,1010.6338,11.6767,3.1744,0.3999
0.398426384,9.491,2.8028,2.8972,1009.483,12.1688,3.0028,0.2931
0.46553418,10.4627,2.8085,2.8915,1009.4488,12.1062,3.0085,0.3577
0.501989305,10.9778,2.8999,2.8001,1008.9005,11.1009,3.0999,0.3947
0.476317137,10.6141,2.9028,2.7945,1008.8724,11.0889,3.0945,0.4072
0.534220994,11.4287,2.9113,2.7774,1008.787,11.0548,3.0774,0.4239
0.439667165,10.0882,2.9127,2.7745,1008.7727,11.0491,3.0745,0.4019
0.541928411,11.5187,3.2128,1.5744,1005.4931,10.9849,3,0.4603
1.204450846,19.6355,3.5,2.717,987.996,9.3895,3.5213,1.002
0.939519465,16.6346,3.5,2.7455,987.6546,9.2046,3.5568,0.9221
1.088946462,18.3641,3.4943,3.0943,983.1045,6.9796,4.017,1.0654
1.245530725,20.0783,3.4915,3.0915,982.9566,7.0194,4.0256,0.9254
1.125359297,18.7711,3.4901,3.0901,982.8828,7.0392,4.0298,0.9282
1.459538579,22.2798,3.4,3.004,978.1369,8.3201,4.3081,1.354
1.33072722,20.9734,3.4,3.0296,977.7356,8.4482,4.3593,1.1814
1.339517355,21.0665,3.3,3.4043,967.8082,9.7872,5.7128,1.1015
1.230521083,19.9205,3.3,3.4099,967.5524,9.7702,5.7298,1.1552
1.098961711,18.4784,3.0915,3.0338,962.0438,11.0662,6.2831,0.9504
1.086375237,18.3371,3.0887,3.0452,962.0922,11.0548,6.2774,0.9521
1.185896516,19.4405,3,3.3999,963.5997,10.7001,6.1,0.8047
1.038186312,17.7926,3,3.4,963.7148,10.717,6.1085,0.942
1.195461988,19.547,2.9,3.8081,968.7161,11.6,5.9081,1.1116
1.311786175,20.7827,2.9,3.8166,968.7332,11.6,5.9166,1.0877
1.262427688,20.2645,2.9,3.8593,968.8186,11.6,5.9593,1.088
1.424232483,21.933,2.9,3.8678,968.8357,11.6,5.9678,1.1289
1.30640626,20.7294,2.9,4.3972,969.9197,11.6,6.5014,1.1145
1.258366704,20.2241,2.9,4.3858,969.9993,11.6,6.5071,1.0813
1.377874017,21.4663,2.9,4.383,970.0193,11.6,6.5085,1.117
1.079723239,18.27,2.9,4.2,971.3,11.6,6.6,1.0642
0.96032548,16.8942,2.8979,4.1936,971.3512,11.5552,6.5765,0.9141
0.983059287,17.1595,2.8,3.9,973.6998,9.5002,5.5001,0.8606
0.990786135,17.2496,2.7986,3.8972,973.7169,9.5169,5.5056,0.7605
0.917588174,16.3856,2.7972,3.8943,973.7339,9.5339,5.5113,0.7284
0.993683219,17.2833,2.7957,3.8915,973.751,9.551,5.517,0.7811
1.005817533,17.4241,2.7886,3.8773,973.8364,9.6364,5.5455,0.8548
0.985701263,17.1897,2.6972,3.7,974.954,10.6659,5.9114,0.7813
1.011585236,17.4903,2.6943,3.7,975.008,10.6318,5.9227,0.8423
1.092950463,18.4171,2.6929,3.7,975.035,10.6148,5.9284,0.9184
0.899969757,16.1735,2.6872,3.7,975.143,10.5465,5.9512,0.8563
1.020398974,17.5925,2.6,3.6874,976.8628,9.5,6.2916,0.7284
0.922053874,16.4388,2.6,3.6746,976.9269,9.5,6.2831,0.855
1.04511261,17.8758,2.6,3.6618,976.9909,9.5,6.2745,0.8087
0.94707948,16.7345,2.5957,3.3957,978.3723,9.5893,6.1,0.9138
1.060679555,18.0515,2.5915,3.3915,978.4448,9.6789,6.1,0.8594
1.078274965,18.2507,2.5886,3.3886,978.4932,9.7386,6.1,0.9488
0.992705464,17.27,2.5,3.3,980,11.6,6.1,0.8519
1.105009556,18.551,2.4972,3.3,980.0426,11.5872,6.1028,0.8977
0.967506111,16.9754,2.4915,3.3,980.128,11.5616,6.1085,0.7893
0.947081983,16.7346,2.4872,3.3,980.192,11.5424,6.1128,0.8299
1.027802229,17.6765,2.4,3.3,981.4999,11.15,6.2,0.8245
1.023557305,17.6277,2.3972,3.3,981.5425,11.1372,6.2028,0.825
1.210090399,19.7055,2.2972,3.2972,983.0239,10.7056,6.3042,0.7333
0.924219251,16.4641,2.2887,3.2887,983.0964,10.7227,6.317,0.8446
1.015748978,17.5383,2.283,3.283,983.1448,10.7341,6.3256,0.7763
1.003955245,17.4019,2.2773,3.2773,983.1932,10.7455,6.3341,0.8436
1.008439541,17.4538,2.1,3.1,984.7,11.1,6.6,0.8369
1.157595038,19.1345,2.1,3.0972,984.754,11.0886,6.6227,0.8162
0.851972044,15.5899,2.1,3.0929,984.835,11.0716,6.6568,0.7911
1.093101144,18.4186,2.1,3.0872,984.943,11.0488,6.7023,0.942
1.17258966,19.2981,2.0987,2.9946,986.6188,10.7121,7.3946,0.8667
1.071847916,18.1768,2,2.5972,988.0211,11.6,7.0014,0.8968
0.835898995,15.3891,2,2.5915,988.0638,11.6,7.0043,0.8041
1.12584877,18.7818,2,2.5801,988.1491,11.6,7.0099,0.8327
0.981568933,17.1386,2,2.5773,988.1705,11.6,7.0114,0.7859
1.063003778,18.0754,2,2.3972,989.5227,11.617,7.1,0.8326
1.005324364,17.4139,2,2.3943,989.5454,11.6341,7.1,0.6978
1.029928684,17.6977,2,2.3858,989.6137,11.6852,7.1,0.8559
0.960069895,16.885,2,2.3773,989.6819,11.7364,7.1,0.7754
0.99298811,17.2693,2,2.1874,991.1754,12.7288,7.0832,0.7755
1.026098371,17.6524,2,2.1789,991.2266,12.6804,7.0719,0.7556
0.718177855,13.8936,2,1.5943,994.2625,12.7318,7.1,0.7386
0.873311639,15.8397,2,1.5001,995.2991,11.601,7.1,0.8613
0.988830447,17.2164,1.9972,1.4917,995.3193,11.6,7.0972,0.812
0.808776557,15.0439,1.9944,1.4832,995.3393,11.6,7.0944,0.8191
0.792313576,14.8362,1.9014,1.2042,996.0112,11.6267,6.9986,0.656
0.835034192,15.3687,1.9085,1.2256,996.0681,11.7618,6.9915,0.7642
0.879092336,15.91,1.9973,1.4937,996.8377,13.4704,6.8892,0.6362
0.882636309,15.953,1.9937,1.4853,996.888,13.4308,6.8749,0.7039
0.843531191,15.4743,1.9359,1.3505,997.6968,12.7953,6.6438,0.6629
0.796137691,14.8851,1.9332,1.3442,997.7346,12.7657,6.633,0.6714
0.729112566,14.0331,1.9323,1.3421,997.7471,12.7558,6.6294,0.5907
0.702544391,13.6891,1.9314,1.34,997.7597,12.7459,6.6258,0.6118
0.865088165,15.7387,1.9306,1.338,997.7723,12.7361,6.6222,0.8063
0.801455557,14.9511,1.8737,1.2052,998.5686,12.1104,6.3947,0.7024
0.812337756,15.087,1.8674,1.1906,998.6566,12.0413,6.3695,0.7105
0.278590709,7.6665,1.9,0.8703,1001.7262,12.0841,4.0421,0.2394
0.252554744,7.2589,1.9,0.8797,1001.7202,12.0801,4.0401,0.2591
0.250362009,7.2243,1.9,0.8844,1001.7172,12.0781,4.0391,0.2395
0.112438001,4.1892,1.9,1.181,1001.5265,11.951,3.9755,0.1172
0.111034803,4.1388,1.9,1.2091,1001.5084,11.939,3.9695,0.1291
0.124697469,4.6236,1.9,1.8585,1001.091,11.6607,3.8303,0.153
0.11528679,4.2905,1.9,1.8678,1001.085,11.6566,3.8283,0.1302
0.108626395,4.0514,1.9425,1.9362,1000.6172,11.7276,3.7362,0.1346
0.152957156,5.5936,2.0163,1.8255,999.9532,11.9489,3.6255,0.1793
0.229298413,6.9002,2.0839,1.7242,999.3449,12.1517,3.5242,0.2134
0.106781699,3.9849,2.1,1.7177,999.5001,12.2,3.5177,0.1711
0.298395097,7.9854,2.1131,1.8393,1001.3323,12.2,3.6524,0.3736
0.345063835,8.6933,2.1144,1.8433,1001.3765,12.2,3.6578,0.337
0.467431575,10.4855,2.136,1.9079,1002.0868,12.2,3.7439,0.3668
0.385497242,9.2957,2.1363,1.9089,1002.0979,12.2,3.7452,0.3381
0.425993025,9.8886,2.1373,1.9119,1002.131,12.2,3.7492,0.4159
0.403159887,9.5555,2.1376,1.9129,1002.142,12.2,3.7505,0.3691
0.4731417,10.5676,2.1592,1.9775,1002.8523,12.2,3.8366,0.333
0.385490388,9.2963,2.1595,1.9785,1002.8634,12.2,3.838,0.3312
0.493629009,10.8585,2.1605,1.9815,1002.8965,12.2,3.842,0.3628
0.387056947,9.3201,2.1824,2.0471,1003.6179,12.2,3.9294,0.3653
0.441146553,10.1093,2.1837,2.0511,1003.662,12.2,3.9348,0.4028
0.495941579,10.8918,2.185,2.0551,1003.7062,12.2,3.9401,0.4923
0.262928098,7.4396,2.2,2.1328,1004.2394,12.1606,3.9672,0.2539
0.2273895,6.8751,2.2,2.1395,1004.2474,12.1526,3.9605,0.323
0.231765702,6.9457,2.2,2.1445,1004.2534,12.1466,3.9555,0.2746
0.149645075,5.4818,2.2,2.2471,1004.3765,12.0235,3.8529,0.2017
0.144130319,5.2949,2.2,2.2488,1004.3785,12.0215,3.8512,0.2058
0.152159274,5.5665,2.2,2.2504,1004.3805,12.0195,3.8496,0.1959
0.159719706,5.7287,2.2,2.3681,1004.5217,11.8783,3.7319,0.1772
0.144811973,5.318,2.2,2.3697,1004.5237,11.8763,3.7303,0.1848
0.14380683,5.2838,2.2,2.3714,1004.5257,11.8743,3.7286,0.1961
0.16502054,5.8249,2.2,2.3731,1004.5277,11.8723,3.7269,0.2014
0.153722972,5.6183,2.2,2.3764,1004.5317,11.8683,3.7236,0.1914
0.118271381,4.3962,2.2,2.4824,1004.6588,11.7412,3.6176,0.1472
0.122690961,4.5525,2.2,2.4957,1004.6749,11.7251,3.6043,0.1705
0.11987064,4.4528,2.204,2.6,1004.79,11.612,3.497,0.1367
0.115425035,4.2948,2.2094,2.6,1004.7766,11.6281,3.493,0.1477
0.111085683,4.1394,2.3021,2.6,1004.5447,11.9064,3.4234,0.1145
0.100891694,3.7697,2.3062,2.6,1004.5346,11.9185,3.4204,0.1108
0.1154783,4.2967,2.3882,2.6,1004.3295,12.1647,3.3588,0.1123
0.114332937,4.2558,2.3909,2.6,1004.3228,12.1727,3.3568,0.117
0.105465971,3.9364,2.3936,2.6,1004.3161,12.1807,3.3548,0.1226
0.104123153,3.8876,2.3989,2.6,1004.3027,12.1968,3.3508,0.1196
0.104560331,3.9035,2.4003,2.6,1004.2993,12.2008,3.3498,0.1159
0.135472462,4.998,2.4823,2.6,1004.0942,12.447,3.2883,0.1352
0.121185496,4.4993,2.489,2.6,1004.0775,12.4671,3.2832,0.1195
0.145467147,5.3401,2.5791,2.6,1003.8522,12.7373,3.2157,0.184
0.147676051,5.415,2.5845,2.6,1003.8388,12.7534,3.2117,0.1958
0.144206032,5.2972,2.6353,2.6353,1002.8476,12.6942,3.1471,0.1568
0.151730031,5.5518,2.6379,2.6379,1002.7754,12.6862,3.1431,0.1939
0.150681853,5.5165,2.6386,2.6386,1002.7573,12.6841,3.1421,0.1851
0.135255963,4.9905,2.6393,2.6393,1002.7392,12.6821,3.1411,0.1797
0.1435453,5.2747,2.6406,2.6406,1002.7031,12.6781,3.1391,0.1506
0.386873186,9.318,2.8218,2.7129,997.1156,12.2,2.9871,0.4072
0.605879009,12.41,2.8545,2.582,995.184,12.2,3.118,0.6238
0.533709943,11.4198,2.8561,2.5758,995.0925,12.2,3.1242,0.4731
0.518147945,11.2025,2.8566,2.5737,995.062,12.2,3.1263,0.4862
0.658072054,13.1067,2.8914,2.4345,993.0084,12.2,3.2655,0.571
0.608351886,12.4415,2.8919,2.4324,992.9779,12.2,3.2676,0.5554
0.66771239,13.2341,2.8924,2.4303,992.9473,12.2,3.2697,0.4311
0.633605421,12.7809,2.894,2.4241,992.8558,12.2,3.2759,0.55
0.774394274,14.6138,2.8797,2.5827,991.5053,11.8042,3.2899,0.6986
0.892014861,16.0699,2.8575,2.7824,990.4178,11.3714,3.2788,0.599
0.824612975,15.2446,2.8572,2.7855,990.4014,11.3648,3.2786,0.6293
0.904839039,16.2262,2.834,2.9943,989.2646,10.9124,3.267,0.7714
1.009064794,17.456,2.8326,3.0063,989.199,10.8863,3.2663,0.7017
0.816110969,15.1409,2.8323,3.0093,989.1826,10.8798,3.2661,0.7174
0.69163847,13.556,2.8114,3.197,988.1606,10.4731,3.2557,0.4845
0.64234966,12.906,2.8111,3.2,988.1442,10.4666,3.2556,0.5212
0.632818997,12.7789,2.8104,3.2061,988.1114,10.4535,3.2552,0.5072
0.438158154,10.0736,2.8088,3.2211,988.0294,10.4209,3.2544,0.3848
0.270797342,7.5747,2.7882,3.4058,987.0239,10.0207,3.2441,0.2355
0.253111869,7.2981,2.7862,3.4239,986.9255,9.9816,3.2431,0.268
0.273084283,7.6108,2.7852,3.4329,986.8763,9.962,3.2426,0.2862
0.122606069,4.5484,2.7408,3.8324,984.7012,9.0964,3.2204,0.1223
0.124476023,4.6142,2.7402,3.8385,984.6684,9.0833,3.2201,0.1401
0.158039421,5.7195,2.7173,4.0442,983.548,8.6375,3.2087,0.2232
0.159507811,5.7465,2.717,4.0473,983.5316,8.631,3.2085,0.1919
0.169893444,5.9339,2.7163,4.0533,983.4988,8.6179,3.2082,0.2015
0.168309852,5.906,2.7146,4.0683,983.4168,8.5853,3.2073,0.2179
0.161764905,5.7898,2.7207,4.1655,982.5069,8.5689,3.1931,0.1885
0.169426098,5.9275,2.7227,4.1622,982.4882,8.595,3.1924,0.1973
0.171832249,5.9701,2.7247,4.1588,982.4695,8.6211,3.1918,0.2449
0.164060697,5.8311,2.7267,4.1555,982.4507,8.6472,3.1911,0.1845
0.170317337,5.94,2.7893,4.0512,981.8669,9.4604,3.1702,0.202
0.128656566,4.7605,2.8639,3.9269,981.1707,10.4301,3.1454,0.1793
0.136003315,5.0153,2.8649,3.9252,981.1613,10.4432,3.145,0.1499
0.137461022,5.0655,2.8669,3.9219,981.1426,10.4693,3.1444,0.1654
0.180943355,6.1192,2.9304,3.816,980.5494,11.2955,3.1232,0.2501
0.18191427,6.1358,2.9344,3.8093,980.5119,11.3477,3.1219,0.1738
0.148229688,5.4329,2.9385,3.8026,980.4744,11.3999,3.1205,0.1907
0.13540107,4.9947,2.9997,3.698,979.8933,12.198,3.103,0.1706
0.130260795,4.817,2.7679,3.166,977.4378,11.6,4.1981,0.1561
0.130792752,4.8355,2.7653,3.1674,977.4284,11.6,4.2021,0.196
0.140411407,5.1673,2.7646,3.1677,977.4261,11.6,4.2031,0.1631
0.294863909,7.9435,2.6818,3.1274,977.091,11.945,4.3363,0.2894
0.246516645,7.1901,2.6793,3.117,977.0755,11.9942,4.3415,0.2776
0.294454455,7.937,2.6777,3.1108,977.0662,12.0237,4.3446,0.3293
0.403110027,9.5628,2.6455,2.9819,976.8728,12.6362,4.4091,0.3611
0.377774775,9.1899,2.6439,2.9756,976.8635,12.6657,4.4122,0.3635
0.360501736,8.9335,2.6434,2.9736,976.8604,12.6755,4.4132,0.31
0.328605205,8.4533,2.6055,2.8219,976.6328,13.3962,4.4891,0.2782
0.324281663,8.3863,2.5588,2.6765,976.147,13.2118,4.5,0.3308
0.436965406,10.0522,2.5578,2.6735,976.136,13.2047,4.5,0.3695
0.260559469,7.4048,2.5353,2.6059,975.8882,13.0471,4.5,0.2997
0.291786283,7.8897,2.5346,2.6039,975.8809,13.0424,4.5,0.3169
0.272471696,7.5908,2.5323,2.5968,975.8551,13.026,4.5,0.2813
0.468433142,10.503,2.5118,2.5353,975.6294,12.8824,4.5,0.3574
0.420139551,9.8069,2.5114,2.5343,975.6258,12.88,4.5,0.3568
0.438475788,10.0727,2.5094,2.5283,975.6037,12.866,4.5,0.405
0.343108267,8.668,2.5121,2.5,975.7298,12.5279,4.5181,0.277
0.311162919,8.1849,2.5138,2.5,975.7616,12.4902,4.5207,0.2995
0.340979934,8.636,2.5141,2.5,975.768,12.4827,4.5212,0.2824
0.259343922,7.3838,2.5363,2.5,976.1896,11.9834,4.5544,0.2837
0.253430158,7.2907,2.538,2.5,976.2214,11.9457,4.557,0.2366
0.436188996,10.0386,2.5608,2.5,976.6557,11.4314,4.5912,0.3942
0.560931683,11.7986,2.5827,2.5,977.071,10.9396,4.624,0.4669
0.496469349,10.8998,2.5837,2.5,977.0901,10.917,4.6255,0.463
0.555576861,11.7248,2.584,2.5,977.0964,10.9095,4.626,0.4335
0.529607475,11.3647,2.5854,2.5,977.1219,10.8794,4.628,0.5388
0.47396484,10.5803,2.6059,2.5,977.5117,10.4177,4.6588,0.4804
0.526884794,11.3265,2.6062,2.5,977.5181,10.4102,4.6593,0.4477
0.483324319,10.7134,2.6072,2.5,977.5372,10.3876,4.6608,0.392
0.562062562,11.8139,2.6076,2.5,977.5435,10.3801,4.6613,0.5293
0.447594911,10.2023,2.6297,2.5,977.9652,9.8807,4.6946,0.4333
0.469224751,10.5124,2.6301,2.5,977.9715,9.8732,4.6951,0.4623
0.629376709,12.7275,2.6311,2.5,977.9906,9.8506,4.6966,0.5301
0.524529696,11.2931,2.6529,2.5,978.4059,9.3589,4.7294,0.5016
0.501226664,10.9661,2.6543,2.5,978.4313,9.3287,4.7314,0.4401
0.461070657,10.3955,2.6546,2.5,978.4376,9.3212,4.7319,0.4635
0.653180599,13.0444,2.6771,2.5,978.8656,8.8144,4.7657,0.5541
0.63530755,12.8064,2.6781,2.5,978.8847,8.7918,4.7672,0.5271
0.593770623,12.2465,2.6997,2.501,979.309,8.3017,4.7997,0.4361
0.560408473,11.7902,2.699,2.503,979.3271,8.305,4.799,0.4476
0.534778714,11.4355,2.6987,2.504,979.3361,8.3067,4.7987,0.5028
0.525105,11.3007,2.698,2.506,979.3542,8.31,4.798,0.4804
0.483314663,10.7123,2.697,2.509,979.3813,8.3151,4.797,0.412
0.590602338,12.2044,2.6765,2.5706,979.9352,8.4176,4.7765,0.4248
0.560335398,11.7902,2.6761,2.5716,979.9443,8.4193,4.7761,0.4118
0.506794691,11.0452,2.6745,2.5766,979.9894,8.4277,4.7745,0.4143
0.510564625,11.0982,2.6741,2.5776,979.9985,8.4293,4.7741,0.4284
0.565101326,11.8569,2.6499,2.6502,980.6518,8.5503,4.7499,0.4646
0.532761037,11.4106,2.6294,2.7117,981.2057,8.6529,4.7294,0.5284
0.527649224,11.3394,2.6291,2.7127,981.2147,8.6546,4.7291,0.5278
0.574974179,11.9932,2.6287,2.7138,981.2238,8.6563,4.7287,0.385
0.441328704,10.1149,2.6281,2.7158,981.2418,8.6596,4.7281,0.5048
0.544469237,11.5743,2.6042,2.7873,981.8861,8.7789,4.7042,0.4484
0.537352145,11.4759,2.5648,2.7766,982.1876,9.1986,4.6414,0.4691
0.53350991,11.4225,2.5624,2.7749,982.2006,9.2262,4.6373,0.4766
0.371050477,9.0887,2.525,2.75,982.3999,9.6497,4.575,0.3644
0.410700291,9.6722,2.5238,2.7492,982.4064,9.6635,4.573,0.3515
0.489664108,10.8074,2.5226,2.7484,982.4129,9.6773,4.571,0.2975
0.531997025,11.4016,2.5195,2.7464,982.4291,9.7119,4.5659,0.3996
0.444520712,10.1629,2.481,2.7206,982.6349,10.1492,4.5016,0.4004
0.411721438,9.6873,2.4791,2.7194,982.6447,10.1699,4.4985,0.3762
0.455538154,10.3213,2.4779,2.7186,982.6512,10.1837,4.4965,0.3516
0.464973152,10.4564,2.4767,2.7178,982.6577,10.1975,4.4945,0.3106
0.370524645,9.0813,2.4393,2.6929,982.857,10.621,4.4322,0.2896
0.483276457,10.7172,2.4375,2.6917,982.8667,10.6417,4.4292,0.3442
0.402488798,9.5525,2.4363,2.6908,982.8732,10.6556,4.4271,0.394
0.383031368,9.2664,2.4351,2.69,982.8797,10.6694,4.4251,0.3418
0.46189484,10.4127,2.3953,2.6635,983.092,11.1205,4.3588,0.3843
0.374801099,9.1449,2.394,2.6627,983.0985,11.1343,4.3567,0.3963
0.422807157,9.8491,2.3934,2.6623,983.1017,11.1412,4.3557,0.3734
0.508486569,11.0733,2.3922,2.6615,983.1082,11.155,4.3537,0.456
0.504197478,11.013,2.391,2.6607,983.1148,11.1689,4.3516,0.3952
0.449744254,10.2386,2.3518,2.6345,983.3238,11.6131,4.2863,0.3885
0.567919672,11.8986,2.3506,2.6337,983.3303,11.6269,4.2843,0.4182
0.349537134,8.7692,2.3108,2.6072,983.5426,12.078,4.2179,0.2961
0.286674321,7.8137,2.3176,2.5471,983.5648,12.0061,4.1295,0.2825
0.315104395,8.2488,2.3193,2.5421,983.5614,11.9877,4.1228,0.2841
0.198026016,6.3959,2.3415,2.4755,983.517,11.7436,4.034,0.2468
0.174001694,5.9836,2.3428,2.4715,983.5143,11.7289,4.0287,0.2011
0.156509668,5.6687,2.3442,2.4675,983.5117,11.7141,4.0233,0.2239
0.165912762,5.8362,2.3909,2.3273,983.4182,11.2,3.8364,0.2286
0.151708931,5.5513,2.3912,2.3263,983.4175,11.1963,3.835,0.1768
0.102032654,3.8116,2.3758,2.3847,983.3637,11.1,3.7395,0.1083
0.112524942,4.1911,2.3234,2.5681,983.2851,11.1,3.6085,0.1342
0.198472008,6.409,2.2823,2.7118,983.2235,11.1,3.5059,0.2072
0.194753945,6.3467,2.2797,2.7212,983.2195,11.1,3.4992,0.2362
0.197090685,6.3861,2.279,2.7235,983.2185,11.1,3.4975,0.2242
